age,job,education,contact,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,marital_married,marital_single,marital_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,poutcome_nonexistent,poutcome_success,aug,dec,jul,jun,mar,may,nov,oct,sep,mon,thu,tue,wed
27,7,7,1,139,6,-1.8,93.369,-34.8,0.652,5008.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64,3,7,1,139,2,-1.8,93.369,-34.8,0.652,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,0,225,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
42,8,3,1,185,1,-1.8,93.369,-34.8,0.652,5008.7,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,5,1,469,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,8,6,1,176,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,568,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,241,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,301,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,236,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,2,7,1,212,3,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,305,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,288,2,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
64,3,7,1,700,2,-1.8,93.369,-34.8,0.652,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,10,5,1,273,2,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,265,2,-1.8,93.369,-34.8,0.652,5008.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,10,7,1,295,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38,8,5,0,450,3,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29,8,6,1,207,2,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,2,5,1,436,2,-1.8,93.369,-34.8,0.6509999999999999,5008.7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
43,5,7,1,239,1,-1.8,93.369,-34.8,0.6509999999999999,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35,9,7,1,138,1,-1.8,93.369,-34.8,0.6509999999999999,5008.7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,5,7,1,217,1,-1.8,93.369,-34.8,0.6509999999999999,5008.7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,5,7,0,152,1,-1.8,93.369,-34.8,0.6509999999999999,5008.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,9,7,1,625,4,-1.8,93.369,-34.8,0.6509999999999999,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55,10,5,1,106,2,-1.8,93.369,-34.8,0.6509999999999999,5008.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,10,7,1,257,4,-1.8,93.369,-34.8,0.65,5008.7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33,10,7,0,78,2,-1.8,93.369,-34.8,0.65,5008.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,7,1,129,4,-1.8,93.369,-34.8,0.65,5008.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,10,7,1,93,1,-1.8,93.369,-34.8,0.65,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
46,10,7,0,184,1,-1.8,93.369,-34.8,0.65,5008.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
46,10,7,1,335,1,-1.8,93.369,-34.8,0.65,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,7,5,1,257,1,-1.8,93.369,-34.8,0.65,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53,10,7,1,228,1,-1.8,93.369,-34.8,0.65,5008.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35,9,6,0,282,2,-1.8,93.369,-34.8,0.65,5008.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
33,10,7,1,117,1,-1.8,93.369,-34.8,0.65,5008.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31,10,7,1,275,2,-1.8,93.369,-34.8,0.65,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31,5,6,1,171,4,-1.8,93.369,-34.8,0.65,5008.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,7,6,1,169,3,-1.8,93.369,-34.8,0.649,5008.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,5,7,1,102,2,-1.8,93.369,-34.8,0.649,5008.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,10,7,1,121,2,-1.8,93.369,-34.8,0.649,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,1,5,0,290,1,-1.8,93.369,-34.8,0.649,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38,4,5,1,422,1,-1.8,93.369,-34.8,0.649,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,10,7,1,119,2,-1.8,93.369,-34.8,0.649,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,1,5,1,215,1,-1.8,93.369,-34.8,0.649,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,7,7,1,212,1,-1.8,93.369,-34.8,0.649,5008.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,7,7,1,229,3,-1.8,93.369,-34.8,0.649,5008.7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,3,2,1,213,3,-1.8,93.369,-34.8,0.649,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
62,9,1,1,104,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
58,3,7,1,144,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
73,3,2,1,209,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
53,9,6,1,261,4,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30,11,7,1,106,3,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,10,5,1,257,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62,9,1,1,192,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
48,2,7,1,151,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
53,9,6,0,247,5,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
53,9,6,1,109,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33,10,7,1,427,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
58,10,7,1,549,5,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62,9,1,1,435,3,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
82,3,6,0,506,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,10,7,1,287,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31,10,6,1,161,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62,9,1,1,105,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30,5,7,0,577,7,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30,2,6,1,341,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
34,9,6,0,300,6,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
48,2,7,1,195,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,10,7,1,361,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
34,9,6,0,129,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
65,3,2,1,189,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,2,7,1,180,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
47,5,7,1,261,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
48,2,7,1,279,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,9,6,1,459,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52,10,7,0,294,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
46,2,7,1,263,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,10,7,0,295,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
33,9,6,0,244,2,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,7,5,1,384,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52,10,7,1,231,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
66,3,5,1,618,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,9,7,1,272,3,-1.8,93.369,-34.8,0.6459999999999999,5008.7,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66,3,5,1,881,3,-1.8,93.369,-34.8,0.6459999999999999,5008.7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,1,5,1,128,1,-1.8,93.369,-34.8,0.644,5008.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,5,7,1,184,1,-1.8,93.369,-34.8,0.644,5008.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
37,9,6,1,395,1,-1.8,93.369,-34.8,0.644,5008.7,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
56,3,2,1,181,2,-1.8,93.369,-34.8,0.644,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
59,10,7,0,133,7,-1.8,93.369,-34.8,0.644,5008.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,9,4,1,272,3,-1.8,93.369,-34.8,0.644,5008.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,8,4,1,362,1,-1.8,93.369,-34.8,0.643,5008.7,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
53,9,1,1,93,1,-1.8,93.369,-34.8,0.643,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,10,1,1,359,1,-1.8,93.369,-34.8,0.643,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,10,7,1,370,1,-1.8,93.369,-34.8,0.643,5008.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
28,10,7,1,237,1,-1.8,93.369,-34.8,0.643,5008.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,10,7,1,125,1,-1.8,93.369,-34.8,0.643,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47,7,1,1,394,2,-1.8,93.369,-34.8,0.643,5008.7,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,10,7,1,420,1,-1.8,93.369,-34.8,0.643,5008.7,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43,10,5,1,265,1,-1.8,93.369,-34.8,0.643,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,10,7,1,910,2,-1.8,93.369,-34.8,0.643,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29,9,6,1,467,2,-1.8,93.369,-34.8,0.643,5008.7,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
24,9,6,0,165,3,-1.8,93.369,-34.8,0.643,5008.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50,11,7,1,245,2,-1.8,93.369,-34.8,0.643,5008.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,10,6,1,593,4,-1.8,93.369,-34.8,0.643,5008.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
75,3,4,1,293,2,-1.8,93.369,-34.8,0.639,5008.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
59,2,4,1,254,2,-1.8,93.369,-34.8,0.639,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27,10,1,1,247,3,-1.8,93.369,-34.8,0.639,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30,9,7,1,977,2,-1.8,93.369,-34.8,0.639,5008.7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30,9,7,1,173,2,-1.8,93.369,-34.8,0.639,5008.7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29,10,7,1,215,1,-1.8,93.369,-34.8,0.639,5008.7,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
38,1,1,1,248,1,-1.8,93.369,-34.8,0.639,5008.7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
38,1,1,1,344,1,-1.8,93.369,-34.8,0.639,5008.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
38,1,1,1,516,6,-1.8,93.369,-34.8,0.639,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39,9,5,1,222,1,-1.8,93.369,-34.8,0.639,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39,9,5,1,174,1,-1.8,93.369,-34.8,0.639,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
36,8,5,1,96,2,-1.8,93.369,-34.8,0.639,5008.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
70,3,1,0,174,2,-1.8,93.369,-34.8,0.639,5008.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
75,3,4,1,153,2,-1.8,93.369,-34.8,0.639,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27,10,1,1,291,1,-1.8,93.369,-34.8,0.639,5008.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30,1,1,0,255,1,-1.8,93.369,-34.8,0.637,5008.7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
37,8,4,1,158,1,-1.8,93.369,-34.8,0.637,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,1,1,1,136,1,-1.8,93.369,-34.8,0.637,5008.7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,10,7,1,273,1,-1.8,93.369,-34.8,0.637,5008.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,10,1,1,128,1,-1.8,93.369,-34.8,0.637,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
27,10,7,1,191,2,-1.8,93.369,-34.8,0.637,5008.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,1,1,1,101,1,-1.8,93.369,-34.8,0.635,5008.7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
30,1,1,1,292,1,-1.8,93.369,-34.8,0.635,5008.7,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
80,3,2,1,156,1,-1.8,93.369,-34.8,0.635,5008.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,8,5,1,247,1,-1.8,93.369,-34.8,0.635,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
41,9,7,1,187,1,-1.8,93.369,-34.8,0.635,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
33,10,1,1,196,3,-1.8,93.369,-34.8,0.635,5008.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,10,7,1,189,1,-1.8,93.369,-34.8,0.635,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36,10,1,1,231,1,-1.8,93.369,-34.8,0.635,5008.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
78,3,1,1,272,1,-1.8,93.369,-34.8,0.635,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
66,4,2,1,201,1,-1.8,93.369,-34.8,0.635,5008.7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
34,8,1,1,98,2,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,8,4,1,94,2,-1.8,93.369,-34.8,0.636,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,4,2,1,288,3,-1.8,93.369,-34.8,0.636,5008.7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,7,5,1,128,2,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
59,7,5,1,169,2,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,8,1,1,360,1,-1.8,93.369,-34.8,0.636,5008.7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,10,5,1,454,1,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,5,7,1,281,1,-1.8,93.369,-34.8,0.636,5008.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,10,7,1,81,1,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,10,5,1,156,1,-1.8,93.369,-34.8,0.636,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,3,2,0,139,1,-1.8,93.369,-34.8,0.636,5008.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,10,7,1,157,2,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,10,7,1,201,3,-1.8,93.369,-34.8,0.636,5008.7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,8,4,1,698,1,-1.8,93.369,-34.8,0.636,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,7,5,1,92,2,-1.8,93.369,-34.8,0.635,5008.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
58,7,5,1,198,2,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58,7,5,1,88,3,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58,7,5,1,164,5,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58,7,5,1,135,1,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36,10,7,1,231,2,-1.8,93.369,-34.8,0.635,5008.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
57,11,7,1,341,2,-1.8,93.369,-34.8,0.635,5008.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62,8,1,1,515,2,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58,7,5,1,317,4,-1.8,93.369,-34.8,0.635,5008.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20,7,1,1,150,3,-1.8,93.369,-34.8,0.635,5008.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
